TeamId,TeamName,SubmissionDate,Score
1376764,"Anna Gow","2018-05-16 14:39:56",0.78468
1506561,zengyueguo,"2018-05-16 14:40:17",0.80382
1616307,"Y Assous","2018-05-16 14:40:20",0.78468
1690187,"LIsa Sl","2018-05-16 14:42:08",0.75119
1693031,Rehman,"2018-05-16 14:47:43",0.79425
1628648,Desislava,"2018-05-16 14:47:50",0.76555
1258196,"Andrea R","2018-05-16 14:53:36",0.77033
1643905,"Davide Soleri","2018-05-16 14:58:23",0.79425
1585868,zzzzxbin,"2018-05-16 15:03:07",0.79425
1412143,"Napon Noi-Am","2018-05-16 15:05:51",0.77990
1603095,"Pedro Seiti Mazine Kiyuna","2018-05-16 15:06:18",0.78947
1678476,zackjason,"2018-05-16 15:08:06",0.77511
1692479,"Hugh Ding","2018-05-16 15:08:54",0.61244
1692884,adavidwilson,"2018-05-16 15:10:46",0.65550
1639685,"Zou Yueqi","2018-05-16 15:11:39",0.79904
1692456,"chen jjj","2018-05-16 15:11:57",0.77511
1688374,"Aditya Vekhande","2018-05-16 15:33:42",0.76555
1135465,aadilrasheed,"2018-05-16 15:40:16",0.72727
1686180,kangyu1979,"2018-05-16 15:41:51",0.76555
1598334,LTL_NDHU,"2018-05-16 15:43:56",0.76555
1624551,"Theodosis & Chara","2018-05-16 15:51:46",0.64114
1135465,aadilrasheed,"2018-05-16 15:56:26",0.78947
1693261,XuruiL,"2018-05-16 16:08:29",0.80382
1368135,kyo-zamurai,"2018-05-16 16:09:02",0.78947
1693166,ankitrgupta1,"2018-05-16 16:11:39",0.62679
1624551,"Theodosis & Chara","2018-05-16 16:15:09",0.68899
1639811,jmohitj,"2018-05-16 16:16:31",0.79425
1662947,"Gahan Saraiya","2018-05-16 16:19:07",0.62679
1683217,"kun lee","2018-05-16 16:21:45",0.74641
1683217,"kun lee","2018-05-16 16:24:22",0.75598
1680339,dataseq422,"2018-05-16 16:24:42",0.77033
1412143,"Napon Noi-Am","2018-05-16 16:28:55",0.78468
925426,AlissonPina,"2018-05-16 16:33:02",0.76555
1463427,"Joel Middleton","2018-05-16 16:38:51",0.78468
1650942,"Pedro Afonso","2018-05-16 16:49:43",0.77511
1412143,"Napon Noi-Am","2018-05-16 16:56:50",0.78947
1635451,hainome,"2018-05-16 17:01:05",0.74162
1681425,GirshovaLevonyan,"2018-05-16 17:02:23",0.24880
1588917,"Vladimir Varfolomeev","2018-05-16 17:04:35",0.80382
1543163,Bahram,"2018-05-16 17:06:24",0.77511
1681425,GirshovaLevonyan,"2018-05-16 17:06:24",0.75119
604809,"Kaiming Kuang","2018-05-16 17:12:51",0.78468
903390,Korun.Wen,"2018-05-16 17:16:04",0.76555
1671513,"Teplov Drozdov","2018-05-16 17:22:27",0.78468
1690408,"Junk H3ap","2018-05-16 17:24:43",0.63157
1600005,"Thiago Franco","2018-05-16 17:40:57",0.78468
1659188,"Kengo Suzuki","2018-05-16 17:43:32",0.77033
1693440,"Voktoria Kolpikova","2018-05-16 17:45:49",0.77033
1659188,"Kengo Suzuki","2018-05-16 17:53:57",0.78468
1693461,Alex1282,"2018-05-16 17:57:43",0.75598
1693463,roydatascience,"2018-05-16 17:58:48",0.78947
1693461,Alex1282,"2018-05-16 17:59:47",0.77511
1637500,"George Dasoulas","2018-05-16 18:00:37",0.73205
1692845,Schnibbel,"2018-05-16 18:11:46",0.33014
1284316,margaritisarg,"2018-05-16 18:12:53",0.74641
1692845,Schnibbel,"2018-05-16 18:13:31",0.67942
1693010,nanahun,"2018-05-16 18:23:22",0.71770
1693166,ankitrgupta1,"2018-05-16 18:26:30",0.77990
659006,babell,"2018-05-16 18:28:13",0.73684
1676571,ihar00,"2018-05-16 18:37:49",0.77990
1693537,idarmur8,"2018-05-16 18:38:02",0.75119
1208031,"Caique Aquino Borges","2018-05-16 18:43:59",0.78947
1693552,"Novikova Alisa","2018-05-16 18:44:02",0.69377
1312910,gbletsch,"2018-05-16 18:44:25",0.79425
1693537,idarmur8,"2018-05-16 18:45:25",0.78947
1693552,"Novikova Alisa","2018-05-16 18:47:24",0.78947
1684086,rukavishnikova,"2018-05-16 18:49:28",0.75119
1686868,"Ryota Ogata","2018-05-16 18:55:21",0.74162
1650942,"Pedro Afonso","2018-05-16 18:58:21",0.77990
1693568,casals90,"2018-05-16 18:59:34",0.77990
1686868,"Ryota Ogata","2018-05-16 19:00:17",0.76076
1683877,"Kristina Erokhina","2018-05-16 19:01:19",0.75119
1693392,TheFFO,"2018-05-16 19:12:49",0.00000
1688390,"Olivier Saint-Cyr","2018-05-16 19:20:43",0.50239
1692990,"Adrian Chitescu","2018-05-16 19:23:02",0.76076
1690408,"Junk H3ap","2018-05-16 19:25:33",0.73684
1693392,TheFFO,"2018-05-16 19:31:05",0.23444
1693463,roydatascience,"2018-05-16 19:35:50",0.79425
1630371,"Ming Gao","2018-05-16 19:36:55",0.78947
1692845,Schnibbel,"2018-05-16 19:39:17",0.77033
1693463,roydatascience,"2018-05-16 19:45:15",0.80382
1693556,"Heitor Jurkovich","2018-05-16 19:48:41",0.75598
1689577,"Voronova Polina","2018-05-16 19:54:36",0.75119
1693480,"Vlad Lazar","2018-05-16 19:54:47",0.76555
1679492,"Tomi Schumacher","2018-05-16 19:58:00",0.75598
1693260,ayushv2,"2018-05-16 19:59:02",0.76076
1661074,"Pradnya Bulusu","2018-05-16 20:06:58",0.79425
1693701,Shishov+Titov=Lubov,"2018-05-16 20:18:18",0.77033
1543163,Bahram,"2018-05-16 20:22:26",0.77990
1626324,"Hyunjin Im","2018-05-16 20:23:27",0.78468
1693612,robjan,"2018-05-16 20:29:05",0.66985
1446301,GovindVijay,"2018-05-16 20:39:32",0.78947
1641499,"Steven Ang","2018-05-16 20:45:47",0.75598
1693758,martinlee,"2018-05-16 20:50:18",0.77511
1634169,"Sushant Pandey","2018-05-16 20:53:45",0.75598
1693508,carrotcakesandwich,"2018-05-16 20:56:39",0.76076
645963,Daunty,"2018-05-16 21:04:59",0.62679
1693508,carrotcakesandwich,"2018-05-16 21:05:53",0.76555
1641499,"Steven Ang","2018-05-16 21:15:20",0.77033
1521787,romansmit,"2018-05-16 21:28:12",0.78947
1693455,EkaterinaDaria173,"2018-05-16 21:31:35",0.75119
1572829,alena0604,"2018-05-16 21:37:25",0.77511
1686575,"Andrey Mitrofanov","2018-05-16 21:48:55",0.77033
1687541,qi.zhang,"2018-05-16 21:59:41",0.78947
1693609,jinnai,"2018-05-16 22:38:34",0.78947
1636021,"Dacheng Wang","2018-05-16 22:40:00",0.80382
852486,concipus,"2018-05-16 22:45:20",0.78947
861389,naoya_t,"2018-05-16 22:49:46",0.75119
1691121,Zizhuang,"2018-05-16 22:51:42",0.76555
1593965,Clucero,"2018-05-16 23:00:28",0.77990
1241457,"Jerry Mischel","2018-05-16 23:07:44",0.75119
1686575,"Andrey Mitrofanov","2018-05-16 23:16:03",0.78947
1693853,"Michael Koller","2018-05-16 23:16:11",0.77511
902308,shabaz,"2018-05-16 23:56:56",0.78947
1688592,"yusuke morita","2018-05-16 23:57:35",0.58851
1693000,Abroad,"2018-05-16 23:57:39",0.77990
1688592,"yusuke morita","2018-05-17 00:07:12",0.67464
1694021,"Pavel Gelevera","2018-05-17 00:40:26",0.76555
1468039,Zodiac,"2018-05-17 00:45:12",0.81339
1678625,AntônioFilho,"2018-05-17 00:47:44",0.80382
1130651,appygal,"2018-05-17 01:10:01",0.77990
1678476,zackjason,"2018-05-17 01:17:52",0.77990
1633487,"Hiroyuki Tachikawa","2018-05-17 01:48:25",0.79425
1694205,Dr.Moon,"2018-05-17 01:57:54",0.78468
1633487,"Hiroyuki Tachikawa","2018-05-17 01:58:08",0.80861
1662546,Kalicuta,"2018-05-17 01:58:25",0.80382
1694021,"Pavel Gelevera","2018-05-17 02:01:07",0.78468
1694222,zhengzhanglei,"2018-05-17 02:08:09",0.66985
1687541,qi.zhang,"2018-05-17 02:32:57",0.82296
1688592,"yusuke morita","2018-05-17 02:37:56",0.76076
1690976,Test102,"2018-05-17 02:39:07",0.68421
1415360,Fuca,"2018-05-17 02:56:48",0.67464
1690871,"Kota Ishida ","2018-05-17 03:05:37",0.74162
1694375,ming-g,"2018-05-17 03:19:42",0.75119
1694375,ming-g,"2018-05-17 03:21:50",0.77033
1552887,Chia-Hui,"2018-05-17 03:27:44",0.77511
1691946,mervynlh,"2018-05-17 03:29:42",0.77511
1694375,ming-g,"2018-05-17 03:43:45",0.78468
1691112,lulubo2018,"2018-05-17 03:47:17",0.71770
1670394,jellyfishtown,"2018-05-17 03:48:22",0.64593
1658936,WillyOES,"2018-05-17 03:52:48",0.78947
1694450,ming64945922,"2018-05-17 03:58:08",0.73684
1694450,ming64945922,"2018-05-17 04:00:19",0.74162
1663439,"Jhon Sun","2018-05-17 04:04:03",0.78468
1694450,ming64945922,"2018-05-17 04:06:37",0.76076
1662722,hamstats,"2018-05-17 04:14:38",0.74162
1662722,hamstats,"2018-05-17 04:19:46",0.77511
1585868,zzzzxbin,"2018-05-17 04:20:27",0.79904
1662722,hamstats,"2018-05-17 04:24:08",0.79425
1582924,xjzju,"2018-05-17 04:25:24",0.75119
1662722,hamstats,"2018-05-17 04:25:50",0.80382
1694450,ming64945922,"2018-05-17 04:39:37",0.76555
1614434,"Yuji Naraki","2018-05-17 04:44:25",0.69377
1691381,"Vandanan Mohan","2018-05-17 04:52:08",0.77033
1658936,WillyOES,"2018-05-17 04:53:52",0.79904
1688592,"yusuke morita","2018-05-17 04:59:00",0.77033
1694550,mingg133,"2018-05-17 05:06:28",0.76076
1680510,"Nils Madsen","2018-05-17 05:11:10",0.78468
1694573,"Bishowson Shakya","2018-05-17 05:17:49",0.73684
1564661,rmajumder,"2018-05-17 05:18:13",0.62679
1614434,"Yuji Naraki","2018-05-17 05:19:35",0.74162
1694590,"Rong Ji","2018-05-17 05:24:27",0.79425
1692812,naveenpratap,"2018-05-17 05:31:08",0.77511
1694560,数据挖掘初学者,"2018-05-17 05:33:05",0.71770
1589810,"Daria Czerniawko","2018-05-17 05:34:44",0.75598
1589810,"Daria Czerniawko","2018-05-17 05:35:21",0.77033
1694550,mingg133,"2018-05-17 05:35:21",0.76555
1564661,rmajumder,"2018-05-17 05:35:43",0.77990
1694550,mingg133,"2018-05-17 05:38:15",0.77990
1589810,"Daria Czerniawko","2018-05-17 05:42:55",0.77990
1685079,dr.algernop.kreiger,"2018-05-17 05:47:24",0.76076
1687970,Kore,"2018-05-17 05:48:39",0.79904
1651412,"Isaac Benchetrit","2018-05-17 06:06:29",0.78468
1651412,"Isaac Benchetrit","2018-05-17 06:08:37",0.79425
1691946,mervynlh,"2018-05-17 06:12:18",0.80861
1692845,Schnibbel,"2018-05-17 06:22:06",0.77990
1694656,"Sungjin Yoo","2018-05-17 06:24:32",0.62679
1626194,"june lee","2018-05-17 06:42:15",0.34928
1644693,"Sai Prashanth Reddy","2018-05-17 06:46:26",0.76555
1694560,数据挖掘初学者,"2018-05-17 07:04:59",0.78468
1694858,"Suraj Nambiar","2018-05-17 07:05:24",0.73684
1671591,"Nidhi Sharma","2018-05-17 07:05:41",0.73684
1694864,"Judhajit Mandal","2018-05-17 07:07:00",0.73684
1694865,Yuwaraj,"2018-05-17 07:07:26",0.73684
1694866,"Santosh Gadhave","2018-05-17 07:08:15",0.73684
1674824,"Mingxu Zhao ","2018-05-17 07:12:13",0.76555
1694550,mingg133,"2018-05-17 07:15:24",0.79425
1587818,LeonKato,"2018-05-17 07:24:34",0.78468
1685079,dr.algernop.kreiger,"2018-05-17 07:27:07",0.78947
1088069,ackshay,"2018-05-17 07:27:14",0.81339
1690809," Mursi K","2018-05-17 07:35:09",0.76555
1691511,wangc,"2018-05-17 07:35:46",0.77511
1671829,"Arpan Basu","2018-05-17 07:38:08",0.71291
1671829,"Arpan Basu","2018-05-17 07:41:14",0.72727
1531774,"BDDA Gamer","2018-05-17 07:44:18",0.77990
1693863,"Shin Kim","2018-05-17 07:44:21",0.74162
1692933,"Olga Petrova","2018-05-17 07:45:32",0.76555
1692216,"Himol Shah","2018-05-17 07:49:40",0.75598
1694581,KarthikSUresh,"2018-05-17 07:50:13",0.76555
1693863,"Shin Kim","2018-05-17 07:52:16",0.77511
1691896,oskfiusz,"2018-05-17 07:54:11",0.77511
1458947,"chen123 2","2018-05-17 08:04:15",0.66985
1688613,jyothics,"2018-05-17 08:04:42",0.76555
1688613,jyothics,"2018-05-17 08:05:25",0.77990
1684128,yasuhihihi55,"2018-05-17 08:05:31",0.72727
1693261,XuruiL,"2018-05-17 08:06:02",0.80861
1458947,"chen123 2","2018-05-17 08:08:39",0.67942
1688476,RottyS4,"2018-05-17 08:08:58",0.75119
1635451,hainome,"2018-05-17 08:12:20",0.75119
1695049,huaji1992,"2018-05-17 08:14:32",0.77990
1690809," Mursi K","2018-05-17 08:17:43",0.77990
1684128,yasuhihihi55,"2018-05-17 08:22:22",0.76076
1693261,XuruiL,"2018-05-17 08:25:08",0.81339
1688613,jyothics,"2018-05-17 08:25:48",0.78468
1686796,"Joe Swifter","2018-05-17 08:25:54",0.77511
1458947,"chen123 2","2018-05-17 08:26:20",0.77033
1687427,Joyvalley,"2018-05-17 08:35:34",0.77511
1695204,FirecheckingTset,"2018-05-17 08:45:00",0.76076
1670229,ChenJiahui,"2018-05-17 08:45:21",0.78468
1671232,DineshBabuSV,"2018-05-17 08:52:25",0.79904
1666230,sunmaker,"2018-05-17 09:00:08",0.77990
1695204,FirecheckingTset,"2018-05-17 09:03:19",0.77033
1695204,FirecheckingTset,"2018-05-17 09:09:13",0.78947
1626237,Jin-CC,"2018-05-17 09:09:56",0.78468
1694529,"Todd Tang","2018-05-17 09:13:06",0.75119
1686373,FYY,"2018-05-17 09:24:44",0.77511
1695345,flat2010,"2018-05-17 09:29:20",0.78947
1692939,"Artem Golikov","2018-05-17 09:33:07",0.77033
1693034,"Guillaume Fradet","2018-05-17 09:33:54",0.75119
1686373,FYY,"2018-05-17 09:34:45",0.77990
1687812,chii,"2018-05-17 09:44:09",0.76555
1692723,"Dmitry Popov","2018-05-17 09:46:41",0.78468
1692762,Ajaighosh,"2018-05-17 09:47:46",0.76076
878028,"Qi, Lutong","2018-05-17 09:48:13",0.79904
1692723,"Dmitry Popov","2018-05-17 09:49:00",0.79425
1473709,Pochiyuru,"2018-05-17 09:51:18",0.78947
1626194,"june lee","2018-05-17 09:52:05",0.62679
1694205,Dr.Moon,"2018-05-17 09:55:43",0.78947
1692762,Ajaighosh,"2018-05-17 10:02:23",0.76555
1692723,"Dmitry Popov","2018-05-17 10:03:14",0.79904
1695345,flat2010,"2018-05-17 10:04:30",0.79425
1694363,yhxb,"2018-05-17 10:04:30",0.74162
1552887,Chia-Hui,"2018-05-17 10:05:12",0.77990
1206637,"kurman 2","2018-05-17 10:05:20",0.74641
1373570,sdfdf,"2018-05-17 10:15:50",0.77033
1694625,千叶御丸,"2018-05-17 10:16:26",0.75119
553583,aczepierga,"2018-05-17 10:16:51",0.73684
696917,"Amir Frucht","2018-05-17 10:17:04",0.62679
1674635,AlexPeles,"2018-05-17 10:17:30",0.77511
1644064,shimaw,"2018-05-17 10:20:07",0.74162
1644064,shimaw,"2018-05-17 10:25:41",0.74641
1695476,"Takaaki Hirano","2018-05-17 10:29:46",0.76555
1695503,"Elizabeth Loz","2018-05-17 10:30:51",0.75119
696917,"Amir Frucht","2018-05-17 10:39:42",0.76555
1626194,"june lee","2018-05-17 10:39:45",0.73684
780717,"Ashishkumar 5","2018-05-17 10:40:07",0.72248
861389,naoya_t,"2018-05-17 10:44:49",0.78947
1692479,"Hugh Ding","2018-05-17 10:53:16",0.77033
1652392,"Takatoshi Maeda","2018-05-17 10:53:59",0.77990
1652392,"Takatoshi Maeda","2018-05-17 10:55:18",0.79425
1695556,gagip,"2018-05-17 10:55:29",0.76555
1690402,Parshant,"2018-05-17 10:57:33",0.77033
1695566,amirkrifa,"2018-05-17 11:02:03",0.78468
1679544,"Chernousov Egor","2018-05-17 11:05:44",0.76555
1671829,"Arpan Basu","2018-05-17 11:06:41",0.74162
1687812,chii,"2018-05-17 11:19:13",0.77033
1695577,"CK cat","2018-05-17 11:19:41",0.76555
1672266,"Liu Qiong","2018-05-17 11:20:05",0.73205
1391988,"Phil T","2018-05-17 11:20:26",0.77511
1687812,chii,"2018-05-17 11:25:53",0.77990
1602797,ayaka,"2018-05-17 11:28:25",0.75119
1436857,"Wu HaoYuan","2018-05-17 11:29:07",0.77990
1625493,"Hakim Cheikh","2018-05-17 11:30:40",0.78947
1688774,peroon,"2018-05-17 11:34:33",0.78947
1683155,"Graham Lea","2018-05-17 11:38:39",0.74641
1683155,"Graham Lea","2018-05-17 11:43:17",0.76555
1687812,chii,"2018-05-17 11:43:42",0.78468
1620561,alexaeu,"2018-05-17 11:49:34",0.78468
1383765,"Valery Garipov","2018-05-17 11:54:47",0.78947
1651399,zjh104461,"2018-05-17 12:04:07",0.77511
1648713,DefMenge,"2018-05-17 12:05:22",0.78468
1631254,dianlujitao,"2018-05-17 12:14:38",0.79904
1695708,"Tomonori Sawada","2018-05-17 12:15:21",0.62679
1487712,Tricccc,"2018-05-17 12:16:25",0.79425
1691848,Jayakarthick1985,"2018-05-17 12:18:01",0.73205
1688774,peroon,"2018-05-17 12:18:11",0.80861
1692479,"Hugh Ding","2018-05-17 12:25:23",0.78468
1695566,amirkrifa,"2018-05-17 12:31:44",0.79904
861389,naoya_t,"2018-05-17 12:32:40",0.79425
1692730,PedroMalaquias,"2018-05-17 12:33:27",0.78468
1655022,melodyychen,"2018-05-17 12:35:29",0.79425
1695708,"Tomonori Sawada","2018-05-17 12:38:19",0.76076
519801,"dima alberg","2018-05-17 12:40:30",0.62679
1691143,Lan2333,"2018-05-17 12:43:07",0.75598
1695777,"Aleksei Iancheruk","2018-05-17 12:48:50",0.74641
1691848,Jayakarthick1985,"2018-05-17 12:48:56",0.77990
1695178,weiping8888,"2018-05-17 12:49:24",0.76555
1695178,weiping8888,"2018-05-17 12:57:39",0.77511
604233,wangdalian,"2018-05-17 13:03:35",0.79425
1642961,"Yejoon Kim","2018-05-17 13:03:46",0.00000
1531623,arpitgupta31,"2018-05-17 13:09:30",0.78468
1683143,IndranilBhattacharya,"2018-05-17 13:09:46",0.78468
1693508,carrotcakesandwich,"2018-05-17 13:10:35",0.77990
1693508,carrotcakesandwich,"2018-05-17 13:11:45",0.78468
1695566,amirkrifa,"2018-05-17 13:13:15",0.80382
533255,manishgupta,"2018-05-17 13:15:16",0.76555
1693508,carrotcakesandwich,"2018-05-17 13:23:04",0.79425
645963,Daunty,"2018-05-17 13:23:08",0.76555
1613086,fivcan,"2018-05-17 13:24:58",0.80861
1685706,"machaaki ono","2018-05-17 13:25:59",0.72727
1648713,DefMenge,"2018-05-17 13:26:25",0.80382
1374887,andylai,"2018-05-17 13:27:22",0.78947
1688993,ellenll,"2018-05-17 13:30:22",0.78947
1474938,DanielleRegala,"2018-05-17 13:46:16",0.78947
1692947,"Yasuyuki Terauchi","2018-05-17 13:47:22",0.72248
1686700,byinjaly,"2018-05-17 13:51:46",0.52631
1633924,OceanBase,"2018-05-17 13:52:28",0.76555
1695777,"Aleksei Iancheruk","2018-05-17 13:54:57",0.76076
1178877,roaiceman,"2018-05-17 14:02:22",0.62679
1695951,"Sarthak Singh","2018-05-17 14:05:10",0.62679
1689497,oranciog,"2018-05-17 14:07:42",0.74641
1374887,andylai,"2018-05-17 14:09:10",0.80382
1453496,"Tiago Leite","2018-05-17 14:10:16",0.79425
1603092,"[BCC]Luiz Felipe Xavier","2018-05-17 14:12:24",0.77990
1411343,lncccc,"2018-05-17 14:13:47",0.76555
928135,"Rory McKinley","2018-05-17 14:13:52",0.77033
1695708,"Tomonori Sawada","2018-05-17 14:21:39",0.77033
1693340,michelevoto,"2018-05-17 14:35:52",0.76555
1685676,SKROHIT,"2018-05-17 14:42:09",0.78947
1690940,tanemura,"2018-05-17 14:49:27",0.76555
1685676,SKROHIT,"2018-05-17 14:54:19",0.79904
1696266,Lakshendra,"2018-05-17 15:21:48",0.80382
1686700,byinjaly,"2018-05-17 15:24:19",0.77511
1110474,thirumani,"2018-05-17 15:26:13",0.72727
1644064,shimaw,"2018-05-17 15:27:41",0.76555
1072725,kirkZhao,"2018-05-17 15:40:14",0.75598
1664695,myexpfactory,"2018-05-17 15:48:27",0.77990
1072725,kirkZhao,"2018-05-17 15:52:19",0.76555
1072725,kirkZhao,"2018-05-17 15:56:19",0.77990
1225576,vishalchak,"2018-05-17 16:05:16",0.76076
1446301,GovindVijay,"2018-05-17 16:06:43",0.80382
645963,Daunty,"2018-05-17 16:07:19",0.77990
1657981,jeayoung114,"2018-05-17 16:18:20",0.77033
1695902,"John McFacker","2018-05-17 16:21:00",0.76555
1370378,"Kevin Thai Liu","2018-05-17 16:25:14",0.78468
1690155,Tatsuya.Makibuchi,"2018-05-17 16:28:10",0.71291
1472748,"Aman Tanwar","2018-05-17 16:33:14",0.80382
1239685,Bishnu,"2018-05-17 16:41:19",0.00000
1384323,"LuxyB ","2018-05-17 16:41:55",0.77990
1446301,GovindVijay,"2018-05-17 16:45:24",0.80861
1693612,robjan,"2018-05-17 16:53:08",0.77033
1001810,НикитаГавриш,"2018-05-17 17:01:28",0.76555
1239685,Bishnu,"2018-05-17 17:02:07",0.74162
1673979,ihuangyiran,"2018-05-17 17:06:22",0.75598
1690402,Parshant,"2018-05-17 17:07:54",0.77990
1695013,dfdsdf,"2018-05-17 17:15:20",0.77033
1695013,dfdsdf,"2018-05-17 17:17:58",0.79425
1689497,oranciog,"2018-05-17 17:25:48",0.76076
1689497,oranciog,"2018-05-17 17:29:12",0.76555
1693340,michelevoto,"2018-05-17 17:30:17",0.77033
1110474,thirumani,"2018-05-17 17:30:23",0.75119
1110474,thirumani,"2018-05-17 17:35:42",0.75598
1677179,sebaszb,"2018-05-17 17:36:12",0.76076
1689497,oranciog,"2018-05-17 17:37:04",0.77033
1584644,Bass,"2018-05-17 17:38:15",0.76555
1692367,amadan,"2018-05-17 17:38:57",0.74641
1642961,"Yejoon Kim","2018-05-17 17:40:14",0.78468
1695184,"Alex Petenchea","2018-05-17 17:45:06",0.77990
1692367,amadan,"2018-05-17 17:45:41",0.78468
1572829,alena0604,"2018-05-17 17:47:08",0.79904
581349,"HMS Survival","2018-05-17 18:02:09",0.78468
1552887,Chia-Hui,"2018-05-17 18:04:32",0.78947
1690402,Parshant,"2018-05-17 18:06:59",0.79904
1428553,"Jargon AI","2018-05-17 18:34:34",0.77033
1689533,"Mohit Jeste","2018-05-17 18:41:20",0.76555
1695350,"Aryan Dosaj","2018-05-17 18:43:19",0.77990
1629520,kAEggl,"2018-05-17 18:44:08",0.73684
1696546,saxenapriyansh,"2018-05-17 18:56:41",0.44976
1696546,saxenapriyansh,"2018-05-17 19:04:46",0.52153
1580133,shivam1600,"2018-05-17 19:12:01",0.00000
1692990,"Adrian Chitescu","2018-05-17 19:14:00",0.76555
1677179,sebaszb,"2018-05-17 19:15:35",0.77990
1692990,"Adrian Chitescu","2018-05-17 19:18:09",0.77511
1696738,"Abiola Olofin","2018-05-17 19:22:31",0.74641
1681125,"Aldoshkina Maria","2018-05-17 19:23:38",0.57416
1696744,AgentKip,"2018-05-17 19:23:49",0.00000
553583,aczepierga,"2018-05-17 19:24:14",0.75119
1696746,du23,"2018-05-17 19:25:18",0.67942
1690403,AlexDroid,"2018-05-17 19:28:01",0.77990
553583,aczepierga,"2018-05-17 19:28:12",0.78468
1696680,sammy1234,"2018-05-17 19:30:04",0.74641
1696680,sammy1234,"2018-05-17 19:32:28",0.77033
1695688,mysidis0x11,"2018-05-17 19:45:16",0.77511
1696496,Karthik_P,"2018-05-17 19:49:35",0.78468
1696795,"Andy Upton","2018-05-17 19:50:59",0.78468
1696795,"Andy Upton","2018-05-17 20:02:33",0.80382
1684315,VVI,"2018-05-17 20:05:15",0.77033
1580133,shivam1600,"2018-05-17 20:07:39",0.63157
1696510,АннаВойтенко,"2018-05-17 20:10:55",0.77511
252448,"Mads Riis Jensen","2018-05-17 20:13:27",0.77990
1611322,"Sourav Mangla","2018-05-17 20:17:53",0.78947
327308,IlyaPirozhenko,"2018-05-17 20:23:21",0.79904
1664230,varungupta94,"2018-05-17 20:23:57",0.76076
1097957,markjunior,"2018-05-17 20:29:27",0.80382
1696864,poppash,"2018-05-17 20:30:22",0.77990
1696805,gangAI,"2018-05-17 20:41:16",0.78947
1696705,serenade4strings,"2018-05-17 20:52:06",0.77990
645963,Daunty,"2018-05-17 20:57:08",0.78468
1695421,"Sasha Skopina","2018-05-17 20:58:50",0.47846
1696388,Lazarev_Negi,"2018-05-17 21:07:47",0.76076
827533,"Mike Murphy","2018-05-17 21:13:41",0.76555
1373698,KompassBerg,"2018-05-17 21:14:39",0.79904
1594281,okmercier,"2018-05-17 21:27:33",0.77511
1594281,okmercier,"2018-05-17 21:34:03",0.81339
1694238,rbhavsar,"2018-05-17 21:51:18",0.72248
1683155,"Graham Lea","2018-05-17 22:03:19",0.77511
1695348,dozerniue,"2018-05-17 22:21:40",0.78468
1696745,"Matthew Shipley","2018-05-17 22:29:07",0.76076
1694238,rbhavsar,"2018-05-17 22:54:35",0.73205
1637657,MJT,"2018-05-17 22:57:13",0.78468
1696834,"Joe Meissler","2018-05-17 23:04:45",0.75598
1696745,"Matthew Shipley","2018-05-17 23:12:49",0.76555
1694238,rbhavsar,"2018-05-17 23:14:01",0.77990
780935,RitaRamos,"2018-05-17 23:14:31",0.79904
1627296,"Sylvester Zowonu","2018-05-17 23:32:49",0.74162
1496827,HenryOgworonjo,"2018-05-17 23:38:22",0.80382
1581133,"Isabela Valonni","2018-05-17 23:51:39",0.72727
1592228,"Parth Goel","2018-05-17 23:54:13",0.76555
1581133,"Isabela Valonni","2018-05-17 23:56:32",0.74641
1670451,"Octavio Hermida","2018-05-18 00:03:11",0.78947
1678947,sunwangdong,"2018-05-18 00:13:35",0.77033
1690675,"Aman Sachan","2018-05-18 00:14:23",0.77511
1697196,colin1234,"2018-05-18 00:24:08",0.76555
1641499,"Steven Ang","2018-05-18 00:50:46",0.77511
1641499,"Steven Ang","2018-05-18 00:51:37",0.77990
1697210,awilliams126,"2018-05-18 00:59:47",0.62679
1672266,"Liu Qiong","2018-05-18 01:00:01",0.78468
1697210,awilliams126,"2018-05-18 01:12:56",0.76555
1694174,"Wagner Bonfiglio","2018-05-18 01:21:34",0.78947
1666230,sunmaker,"2018-05-18 01:22:39",0.78947
1697367,"Jafar Gholamzadeh","2018-05-18 01:30:16",0.76555
1681536,"Jardel Carvalho","2018-05-18 01:51:06",0.77990
1530659,"Kai Stella","2018-05-18 01:56:00",0.76555
1433358,darthgera,"2018-05-18 02:06:55",0.75598
766569,"Ken K","2018-05-18 02:08:45",0.75598
1433358,darthgera,"2018-05-18 02:09:34",0.78468
1694174,"Wagner Bonfiglio","2018-05-18 02:11:30",0.80861
1697487,"Ian Bass","2018-05-18 02:12:54",0.77511
1674824,"Mingxu Zhao ","2018-05-18 02:17:51",0.78468
1458947,"chen123 2","2018-05-18 02:38:27",0.77990
1684911,"Yu Huang","2018-05-18 02:48:38",0.77990
1651399,zjh104461,"2018-05-18 02:57:21",0.79425
1458947,"chen123 2","2018-05-18 03:01:37",0.78468
1697602,felix_cgm,"2018-05-18 03:02:13",0.77511
1588104,_M,"2018-05-18 03:04:50",0.77990
1677427,"agent 47","2018-05-18 03:10:02",0.78468
1663439,"Jhon Sun","2018-05-18 03:20:10",0.78947
1695224,Zakk_,"2018-05-18 03:21:23",0.82296
1627296,"Sylvester Zowonu","2018-05-18 03:26:44",0.77033
1690480,"Shiri ","2018-05-18 03:33:21",0.77990
1697705,k3lattice,"2018-05-18 03:38:03",0.76555
